strategy,single_side_cost_bps,start_date,end_date,rebalance_months,total_return,annualized_return,max_drawdown,sharpe_ratio,volatility,num_rebalances,total_trades,total_costs,total_costs_pct_initial,benchmark_annualized,annualized_alpha,information_ratio
fcf_roe_value,0,2021-06-30,2026-07-16,6,1.0572734309903038,0.15366607773797769,0.25659888925494412,0.82818990878708598,0.19855601839326709,10,312,0,0,0.11783434637753865,0.035944689305774657,0.27393698589471333
fcf_roe_value,10,2021-06-30,2026-07-16,6,1.0342648018895142,0.15109782234154423,0.25722222284436169,0.81775214801677831,0.19858049689231522,10,313,16020.953231561827,0.016020953231561826,0.11783434637753865,0.033374425155607845,0.25865666917398766
fcf_roe_value,20,2021-06-30,2026-07-16,6,1.0115193587874107,0.14853594693862493,0.2578447098514498,0.80728538950870721,0.19861595661879092,10,313,31838.050634684969,0.031838050634684971,0.11783434637753865,0.030810549902231976,0.24337047950004875
