strategy,single_side_cost_bps,rebalance_index,rebalance_date,total_value,cash,turnover,cumulative_costs,holdings_json,holdings_sha256
us_candidate_A,0,11,2026-06-30,2058673.9915606033,0,0.63678771881535501,0,"{""CCL"":""956.9911436653598"",""CF"":""629.82737538876154"",""CHTR"":""233.34538544942188"",""CI"":""106.1894035081208"",""CROX"":""911.3348776906796"",""CRUS"":""246.63721120286996"",""DAL"":""701.88543533957943"",""DUK"":""249.35167244723223"",""DVA"":""686.00791074823439"",""DVN"":""1329.8075133105874"",""EEFT"":""640.00590214908448"",""EOG"":""463.8686716747626"",""EVR"":""85.897162461543246"",""EVRG"":""403.17988036336175"",""EXPE"":""103.1608821698496"",""FNF"":""535.38211261293441"",""FOUR"":""1237.6903087201351"",""FTI"":""655.89114738644719"",""HALO"":""434.27205835869376"",""HHH"":""366.38472517914118"",""HOG"":""2377.2986438539201"",""HRB"":""1117.7340342488944"",""IBKR"":""454.46290666366178"",""KBR"":""727.0276001875643"",""KNSL"":""74.725172651718367"",""LAZ"":""601.86387000700347"",""LNC"":""656.33302329979983"",""LVS"":""449.01689241880609"",""LW"":""1162.8276250314352"",""MGM"":""1334.909542684758"",""MU"":""102.40184130738267"",""MUSA"":""72.428899503221871"",""NLY"":""1307.0889770813994"",""OC"":""435.26806552199821"",""PEP"":""203.64067396558031"",""PFG"":""331.32875555538027"",""PGR"":""128.34406080950328"",""PR"":""2083.1439435167563"",""QSR"":""428.35277044613935"",""SYF"":""350.31175269735212"",""TDC"":""1600.2250069831412"",""V"":""138.89210234258169"",""VIRT"":""877.14614428391621"",""VZ"":""1195.9452298690603"",""WU"":""5232.099808009325""}",8d251e68ede921256673ae2f6cbb3c7353833256237a9892a0442955d9165ee6
us_candidate_A,0,12,2026-07-16,2150351.5292004612,0,0,0,"{""ACN"":""285.23287660589835"",""ADBE"":""173.12642261651541"",""ADT"":""5460.6737176673832"",""AMT"":""209.7648296917327"",""BAH"":""585.04003897870427"",""CACC"":""53.885782568515744"",""CBOE"":""141.39050229808677"",""CF"":""316.93361530275922"",""CHTR"":""249.59130275534764"",""CPB"":""1593.8203486680734"",""CRUS"":""231.00540761244673"",""CTSH"":""916.45698850601593"",""CVNA"":""521.28886649463266"",""D"":""502.43422452301525"",""DAL"":""378.97052279348702"",""DLTR"":""283.68113429249041"",""DOX"":""702.30271398571415"",""DVN"":""859.01208046558543"",""DXCM"":""509.44666952749395"",""EEFT"":""484.96214188875518"",""EQT"":""645.31189002589269"",""EVR"":""100.48978793544023"",""EXE"":""376.26091888010433"",""EXPE"":""138.71494124135529"",""FAF"":""500.2366699617541"",""FOX"":""732.51992298626624"",""G"":""1290.7046969031996"",""GAP"":""1900.1273642846891"",""GDDY"":""418.17129082042879"",""GEN"":""1426.0497856503814"",""HALO"":""438.37016983105553"",""HRB"":""932.10029319427508"",""IBKR"":""394.20074899674529"",""INTU"":""135.99378990359384"",""IT"":""273.83412409225423"",""KEY"":""1488.556754562981"",""KLAC"":""231.3665849906026"",""KNSL"":""104.03333189617268"",""LULU"":""310.86336630616563"",""LW"":""822.00970738392755"",""LYFT"":""2348.4759201010756"",""MELI"":""20.911151335189903"",""MPC"":""134.20124845573088"",""NEM"":""367.35795709503975"",""NI"":""721.5821912234851"",""OMF"":""562.755997911706"",""PEG"":""422.76038926412906"",""PGR"":""157.06675757691332"",""PNFP"":""340.11928224302852"",""PYPL"":""822.00970738392755"",""RNR"":""108.27148372570753"",""TDC"":""1024.3688070660316"",""THC"":""189.72834704317933"",""V"":""103.45500937024686"",""VIRT"":""575.98175579447229"",""VZ"":""838.3178829673592"",""WTM"":""16.548374011969152"",""WU"":""4609.6596317971416""}",0665a4ef45290bc6b846b4ebf0d17a9776dda20d634157027ccded5815203369
us_candidate_A,10,1,2021-06-30,1000000,1000000,0,17971.17808748722,{},44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
us_candidate_A,10,2,2021-12-31,1105950.810883532,1.7098500393331051e-10,0.36397136949766684,17971.17808748722,"{""ACGL"":""427.58132126390996"",""ACI"":""846.89810020430582"",""ALSN"":""698.28957599465912"",""AMKR"":""703.42275665469583"",""BJ"":""349.93729823490236"",""BOKF"":""192.26347170919922"",""CBOE"":""139.85734271328562"",""CBSH"":""223.31030914721904"",""CNC"":""228.3013389553908"",""COKE"":""41.404562330631023"",""CSX"":""865.02580268166321"",""DKS"":""443.15844295882232"",""DTE"":""128.47235069457295"",""ELV"":""72.682105159842209"",""EVR"":""118.27816047465122"",""EXP"":""117.16287840417037"",""FAF"":""445.06860866123105"",""FNF"":""638.51881615342279"",""FRHC"":""255.56433844998696"",""GL"":""174.80332440962366"",""GM"":""468.98813165502372"",""HOLX"":""249.55060926283952"",""HRB"":""709.1148488082049"",""IBM"":""189.30368886027529"",""LAZ"":""367.95616906114151"",""LOPE"":""308.4364538182478"",""LPX"":""276.16547769143563"",""MO"":""349.20336933759756"",""MOH"":""109.6578983246177"",""MUSA"":""208.06798942811542"",""OMC"":""346.91871171431126"",""PAG"":""367.59872499705602"",""PB"":""231.89438231220964"",""PEG"":""278.70801221989706"",""PGR"":""169.53484013864835"",""PHM"":""508.52167399721009"",""PRI"":""108.72415208317"",""SGI"":""424.85370375138183"",""URI"":""86.987955706804669"",""V"":""118.68115537604891"",""VIRT"":""602.60646579864829"",""VRTX"":""82.577080047694551"",""VZ"":""495.27088613292443"",""WSM"":""278.10864015060702"",""WTM"":""14.503119822667223"",""WY"":""483.7308730394081""}",5fd58f2c0821d340861b255abd896ce74c11bafaabafe1fee9b8e4dd6ddc0fa5
us_candidate_A,10,3,2022-06-30,978276.16331347357,0,0.74427191928649128,17971.17808748722,"{""ACGL"":""414.3479162857268"",""ACI"":""610.06177141108174"",""ALSN"":""1169.41969436522"",""BJ"":""275.01515423175391"",""CMS"":""283.1324347256043"",""COKE"":""29.74493270062591"",""DKS"":""369.67045734564533"",""DTE"":""154.0719832600013"",""EBAY"":""276.95887035940689"",""EVR"":""135.57427220390548"",""EXP"":""110.64378756999012"",""FAF"":""543.37729630801164"",""FDX"":""71.210040515390347"",""FNF"":""814.64940379792552"",""GL"":""196.51904480260944"",""HOLX"":""240.56641691353914"",""HPE"":""1167.8988509131616"",""HRB"":""781.73874698219686"",""IBM"":""318.0338612163381"",""KEY"":""796.27171979682487"",""LAD"":""62.023117962285092"",""LAZ"":""422.13533987853674"",""LITE"":""174.1303288163048"",""LOPE"":""495.9561998620436"",""LPX"":""235.07038773325539"",""MOH"":""191.54354492290088"",""MUSA"":""213.35276997679057"",""OMC"":""580.16112856797804"",""PAG"":""396.45967067875165"",""PB"":""254.74086969433691"",""PGR"":""179.42294085631326"",""PRI"":""120.16549147844037"",""REGN"":""29.164183048677096"",""SFM"":""2052.7685569095793"",""SGI"":""391.6173693153425"",""TOL"":""254.42415912281473"",""V"":""196.15341188766439"",""VIRT"":""638.8402663510426"",""VZ"":""818.09865069622219"",""WSM"":""108.89709027907803"",""WY"":""447.25023989559395""}",98e3575aaace24b59f180291f4459f05e944d1ef71e593544a9e3457028e471d
us_candidate_A,10,4,2022-12-30,1129089.1028485207,0,0.46333877063051221,17971.17808748722,"{""ABBV"":""106.26796236615242"",""ACI"":""652.94772437649374"",""ALLY"":""485.70579277827227"",""ALSN"":""453.7519686694385"",""AN"":""145.63351034359255"",""AXP"":""117.41452255085775"",""BLDR"":""627.98443782755703"",""BYD"":""327.15580132663121"",""CE"":""148.34421558829956"",""CF"":""189.85187350985538"",""CLF"":""1058.946071307736"",""CNH"":""1404.3141601380416"",""COF"":""156.21461863902394"",""COP"":""181.22704727758494"",""CROX"":""358.47058137127408"",""DKS"":""231.48153370492119"",""DVA"":""218.19363676012895"",""ETSY"":""222.31937052315126"",""FAF"":""329.68184420521374"",""FCX"":""556.2543101845489"",""FNF"":""472.04445874837421"",""GM"":""549.33133486586621"",""HOG"":""514.08721149715427"",""HRB"":""460.81543363533132"",""HUN"":""615.40610918306561"",""LAD"":""63.486638751646268"",""LOPE"":""185.22946380019016"",""LPX"":""310.55144277809393"",""M"":""888.42800851527852"",""MOH"":""62.396778353205931"",""MRNA"":""113.93770469723418"",""MUSA"":""74.920613197663542"",""NLY"":""2753.9765001691881"",""NRG"":""883.48871656640858"",""NUE"":""155.88546227372765"",""NVR"":""4.3571811163795253"",""OLN"":""351.68541737251303"",""PAG"":""166.65166869175576"",""PFE"":""643.19596245164621"",""PRU"":""170.10870731605249"",""REGN"":""57.047966287178475"",""RH"":""82.195247316215543"",""RITM"":""1746.3520510729509"",""SAIC"":""187.39810091664782"",""SFM"":""689.05067912084951"",""SGI"":""816.41381353953716"",""SYF"":""589.28316857349398"",""THC"":""331.93993902853708"",""V"":""88.611728352582219"",""WEC"":""161.72497134340125"",""WHR"":""112.654246757538"",""WMB"":""521.49955514257942"",""WSM"":""157.24887963352754"",""WY"":""491.42515446859068""}",27e53a16466ea61cb138e0641728cb08830f6cb90f6f5420d7213b16590f087d
us_candidate_A,10,5,2023-06-30,1317700.5357437758,1.3278622645884752e-10,0.64716127637329834,17971.17808748722,"{""ABBV"":""116.34896697924458"",""ACI"":""1510.5543771858418"",""ALLY"":""769.04525781250379"",""ALSN"":""753.09850439505658"",""AN"":""175.23911047078954"",""AXP"":""127.26332692734834"",""BLDR"":""772.68887694744262"",""BX"":""253.44597052858495"",""BYD"":""344.82223644811512"",""CE"":""306.42505656136893"",""CF"":""220.69432574548964"",""CLF"":""1167.1729704230738"",""COP"":""159.3487843518281"",""DBX"":""840.17678970132783"",""DOW"":""373.15254124857546"",""DVA"":""419.56472188073332"",""EXPD"":""301.47130276014582"",""FAF"":""598.56510857536023"",""FCX"":""494.81990930304516"",""FNF"":""832.77240252084948"",""GM"":""931.29898284287617"",""GS"":""54.759032423308632"",""HOLX"":""418.77954528584888"",""HUM"":""61.1665549558452"",""HUN"":""1140.0617824903331"",""INTC"":""1185.35368077315"",""LPX"":""317.620887728306"",""M"":""910.56448201044645"",""MKSI"":""221.91852417698237"",""MRNA"":""104.68297825139581"",""MUSA"":""112.07304064833066"",""NLY"":""891.99034883850663"",""NUE"":""142.65349027779163"",""NVR"":""6.7920551584654048"",""OLN"":""355.17862775813597"",""OMF"":""564.48983949311662"",""ON"":""301.47757821894692"",""PAG"":""272.59112314308146"",""PVH"":""266.37139189000874"",""RITM"":""2301.487950246722"",""ST"":""465.65518953728866"",""SYF"":""572.22022378319286"",""V"":""241.29791267014861"",""WEC"":""200.54561170558571"",""WSM"":""272.61484321992998"",""WY"":""606.55343721018119""}",cabd083b77eb9fa37198f948aa53cae377cf974b454ba14276af360f54b8fb5a
us_candidate_A,10,6,2023-12-29,1405824.4131064119,3.637978807091713e-11,0.45774190691950356,17971.17808748722,"{""AAL"":""1222.0195986844551"",""AEE"":""268.43432839964646"",""ALSN"":""777.26153080736822"",""AMG"":""146.26080192407184"",""AMGN"":""98.743498785691031"",""AMP"":""66.001419798889458"",""BJ"":""347.92940168860696"",""BKNG"":""8.118649054152316"",""BLDR"":""483.87660021899364"",""CF"":""315.80281763755579"",""CHRW"":""465.12120857852688"",""CROX"":""390.28980815887593"",""CSL"":""85.459913461969862"",""DAL"":""461.14917123262779"",""DINO"":""491.43760592690262"",""DOW"":""411.62282389033282"",""DVA"":""436.78895221841356"",""ELV"":""98.77374244161247"",""EQH"":""807.18083948450385"",""EXPD"":""362.28998620807403"",""GM"":""1138.0753638325727"",""GPK"":""912.319250952939"",""HBAN"":""2033.6764007791396"",""HOLX"":""541.98080806945791"",""HUM"":""98.146369130642114"",""LAZ"":""685.09473751247265"",""LEN"":""350.20497988495737"",""LNG"":""143.88967970857917"",""MOS"":""626.37233143997503"",""MUSA"":""70.467138955350592"",""NI"":""801.57336747345971"",""NVR"":""6.9102207389804473"",""PFE"":""597.68352236638839"",""PFG"":""289.0695094989336"",""PK"":""1710.0648674258287"",""SYY"":""295.45864690564855"",""UAL"":""399.54495353379127"",""V"":""277.10635687124449"",""VLO"":""186.89711509291666"",""WMB"":""671.86734907750918"",""WSM"":""350.68072582215126"",""WTM"":""15.78434283027606"",""WU"":""3741.1923298707593""}",c0c7c68e6ae1801dec406acf27535cafd01f2f5a804a429a9a20c2e69961ee3e
us_candidate_A,10,7,2024-06-28,1543136.448277723,6.2755134422332048e-11,0.76411956507166445,17971.17808748722,"{""AAL"":""1703.649197115227"",""ALSN"":""1207.6998061556055"",""AMG"":""154.5908068178789"",""AMP"":""61.627938731440963"",""BKNG"":""6.5990099199833168"",""BLDR"":""280.45767197547167"",""CF"":""294.44201218066939"",""CHRW"":""541.95628845451142"",""CNM"":""579.26602247867413"",""CROX"":""501.22688962193814"",""CSL"":""74.922830612819567"",""CTRA"":""917.24686396407594"",""DAL"":""581.85781676269505"",""DINO"":""421.23699781110707"",""DOW"":""426.84427367547806"",""DVA"":""446.92252538741155"",""EEFT"":""230.64479227867986"",""EPR"":""483.14014382586618"",""EQH"":""702.94714619709373"",""EXPE"":""154.21397963214454"",""GM"":""1303.4410846209698"",""GPK"":""949.62028269221992"",""HBAN"":""1840.2625761291838"",""HRB"":""967.94715235859508"",""KNSL"":""69.89382212643163"",""LEN"":""314.1411953810067"",""MCHP"":""259.57130148994474"",""MOH"":""194.3697758931346"",""MOS"":""655.13965766479771"",""MUSA"":""65.649932601422535"",""PFE"":""813.06495200983738"",""PFG"":""297.54849330574831"",""PHM"":""453.5904258824379"",""RITM"":""2191.7734052774549"",""SNX"":""217.52755290738054"",""SON"":""418.97512024992341"",""SSB"":""277.1834217686586"",""THC"":""619.55278231553848"",""TOL"":""455.48792450223988"",""UAL"":""567.33252468160981"",""V"":""179.83331576564331"",""VZ"":""1241.8993039677782"",""WU"":""3927.8191073477551""}",4a7f465138774ec6b34df0389563348bd770fcb364152a9a2abc82d0643f78ab
us_candidate_A,10,8,2024-12-31,1599062.6675810996,3.6743585951626301e-10,0.42463746103596622,17971.17808748722,"{""ACGL"":""254.47376281729791"",""ADM"":""472.06614314422023"",""AGCO"":""291.54473184581241"",""ALSN"":""375.97362784015957"",""AM"":""3677.7650124630463"",""APO"":""217.44607377519426"",""ARW"":""236.30671044276343"",""AXP"":""110.87824629944801"",""BG"":""267.2698169248676"",""BYD"":""983.85220115617597"",""CCL"":""1371.4667697989951"",""CE"":""211.55310514543788"",""CF"":""385.00267610723301"",""CNH"":""2817.0185935901395"",""CNM"":""583.08946369162481"",""CPAY"":""96.369723098371622"",""CPNG"":""1225.4824787893644"",""CROX"":""195.53514014710234"",""CVNA"":""199.4550802566593"",""DAL"":""541.18587543501656"",""EEFT"":""248.05659836364433"",""EOG"":""430.68448624537461"",""EXPE"":""203.77695000108886"",""F"":""2047.3570917573516"",""FRHC"":""340.50209457078495"",""GL"":""312.03035890419528"",""GM"":""614.21434251115181"",""HALO"":""490.33342113516397"",""HOG"":""850.8168858994668"",""KNSL"":""66.636882087409646"",""KO"":""403.35990464473196"",""LEA"":""224.79518370227817"",""MGM"":""642.13317626165872"",""MIDD"":""232.74119854064199"",""MPC"":""312.487066426708"",""MTB"":""169.62115440431543"",""NEU"":""55.3492219350779"",""NUE"":""180.51871427801186"",""OLN"":""605.22583993781791"",""PEG"":""348.35628128408666"",""RNR"":""114.86670811434472"",""TGT"":""173.42514138501207"",""THC"":""214.51100017340536"",""TOL"":""247.7548042461201"",""V"":""108.72251439428548"",""VICI"":""896.43358696358894"",""VLO"":""163.77811897574119"",""VOYA"":""360.84129206798571"",""VZ"":""691.95922291629756"",""WCC"":""180.017652996897"",""WFRD"":""209.66809253276591"",""WSC"":""682.08974310938322"",""WU"":""2335.2208144900255""}",a622c51a23026238920e2f65dfd014fcbdb153f462657ef27eb8a99b02ce60b0
us_candidate_A,10,9,2025-06-30,1610267.5379343377,2.6466295821592212e-10,0.65446894387920662,17971.17808748722,"{""ACGL"":""288.31837953068799"",""ADM"":""632.47554969787654"",""AIZ"":""124.87666424190523"",""AM"":""3881.9660119546556"",""AMP"":""50.008831864581325"",""ARW"":""282.46697993932747"",""BLDR"":""223.55464052848751"",""CE"":""461.67699423113316"",""CF"":""374.50380650183689"",""CROX"":""534.82029690857075"",""DAL"":""440.1025181761824"",""DVA"":""213.6587413623318"",""DVN"":""976.25006937784065"",""EEFT"":""258.90900767852037"",""EOG"":""477.88274694400195"",""EXPE"":""142.8980966546398"",""F"":""2689.5153888544478"",""FITB"":""629.75880675636313"",""FRHC"":""203.73557540484379"",""GEN"":""972.46904125854769"",""GL"":""238.7571946705437"",""GM"":""599.82475634947855"",""HAL"":""1175.162367441586"",""HOG"":""1060.4933544884409"",""HOOD"":""714.60553810142335"",""JPM"":""111.076727502645"",""KNSL"":""57.24464633470005"",""LEN"":""234.30860725039761"",""MGM"":""1690.5877956824174"",""MIDD"":""235.90007213537635"",""MPC"":""419.92019441143913"",""MTB"":""141.62120285973637"",""NOV"":""1823.7124897026736"",""NSA"":""702.35300315639768"",""OLN"":""945.34511156025815"",""OVV"":""788.95468569720299"",""PEG"":""315.14028109431928"",""PEP"":""175.10326416979504"",""RNR"":""107.01419697624306"",""SJM"":""241.79261123918482"",""SLGN"":""613.88404938975452"",""TDC"":""1025.7677293976476"",""THC"":""253.13051390902893"",""V"":""101.10322987829616"",""VICI"":""911.54407222386283"",""VLO"":""217.19718043607989"",""VOYA"":""386.84007481707152"",""VZ"":""799.0163733617585"",""WFRD"":""371.71858648134906"",""WU"":""3014.4023368619551""}",4166b56d75160cc54677bd450691cdfeeafbbe38021c2094f90a733452052342
us_candidate_A,10,10,2025-12-31,1735593.592712729,4.7293724492192268e-11,0.43813347461775559,17971.17808748722,"{""ALK"":""541.50356152509312"",""APA"":""1911.9187422998443"",""BLDR"":""299.67429768329896"",""CCL"":""952.83059118995743"",""CF"":""380.09775865939298"",""CROX"":""345.27047587543592"",""DAL"":""711.04094747182091"",""DUK"":""227.064374781878"",""DVA"":""433.57381552071433"",""DVN"":""1099.3081985747926"",""EEFT"":""344.92990527386223"",""EOG"":""292.35844659028635"",""EVRG"":""388.70732952649939"",""EXPE"":""366.15241890517996"",""FITB"":""651.43681556677859"",""FNF"":""477.94499151376385"",""FTI"":""777.97898444429745"",""HAL"":""1715.8485670590851"",""HALO"":""515.06336455712426"",""HOG"":""1481.7370252823791"",""HOOD"":""286.16465047806906"",""IBKR"":""483.55163732650436"",""INGR"":""257.84540478295349"",""IRDM"":""888.08737899441837"",""KNSL"":""55.370109990207908"",""LAZ"":""558.43260158944577"",""LNC"":""774.38139376478625"",""LVS"":""615.80317683892451"",""META"":""36.301258957934131"",""MGM"":""1016.8361092371082"",""MRK"":""338.47392905838308"",""MUSA"":""65.864297503101284"",""NVR"":""3.6277863080972592"",""OC"":""254.28296827126346"",""OMC"":""486.08554068201494"",""PEP"":""202.9202985781703"",""PGR"":""100.40319352567489"",""SLB"":""1034.5856152859217"",""SYF"":""401.46233479564887"",""TDC"":""1567.4134377706928"",""UAL"":""336.47615502023865"",""V"":""98.490335999617386"",""VIRT"":""598.20487216480478"",""VST"":""138.2467170128559"",""VZ"":""808.15793382630341"",""WEN"":""3062.0835198479995"",""WFRD"":""532.56999054386017"",""WMT"":""274.01918822112503"",""WU"":""4153.0871492475244"",""XOM"":""248.54913009519115"",""YETI"":""1109.4223920261306""}",3b7c05fc4319590d6ffaa089c5afb6cc22aad9778e8ad1b3df70125e9b78a94b
us_candidate_A,10,11,2026-06-30,2035719.9410671301,7.2759576141834259e-12,0.71376466671686178,17971.17808748722,"{""CCL"":""946.31363320989021"",""CF"":""622.80973826186653"",""CHTR"":""230.74541392657608"",""CI"":""105.00460835748299"",""CROX"":""901.17543867402719"",""CRUS"":""243.88538698928309"",""DAL"":""694.06491580940565"",""DUK"":""246.56956196766529"",""DVA"":""678.36038654522315"",""DVN"":""1314.9905857814019"",""EEFT"":""632.87485425269688"",""EOG"":""458.70017290898727"",""EVR"":""84.938775483409401"",""EVRG"":""398.68145065843629"",""EXPE"":""102.00987737188962"",""FNF"":""529.40865283440269"",""FOUR"":""1223.8927031189901"",""FTI"":""648.57312294053065"",""HALO"":""429.42672151902002"",""HHH"":""362.29683287238373"",""HOG"":""2350.8104029854935"",""HRB"":""1105.2800632669289"",""IBKR"":""449.39229292847216"",""KBR"":""718.91587955796126"",""KNSL"":""73.891435769661598"",""LAZ"":""595.14864823373239"",""LNC"":""649.01006867797093"",""LVS"":""444.00704191473415"",""LW"":""1149.871214064759"",""MGM"":""1320.0357675300838"",""MU"":""101.25930541407114"",""MUSA"":""71.620783005129979"",""NLY"":""1292.5052933018806"",""OC"":""430.41823927417352"",""PEP"":""201.36857830427846"",""PFG"":""327.63199589876484"",""PGR"":""126.91207780708785"",""PR"":""2059.9015223257338"",""QSR"":""423.57347733006077"",""SYF"":""346.40319259534994"",""TDC"":""1582.395044585176"",""V"":""137.34454437333628"",""VIRT"":""867.35949454471927"",""VZ"":""1182.6198172642466"",""WU"":""5173.8029169894407""}",a29d654207615987480ae001733409acf2e43532713c67110a66d40e51fb8d7e
us_candidate_A,10,12,2026-07-16,2123306.5223268303,3.0559021979570389e-10,0,17971.17808748722,"{""ACN"":""281.6818413532468"",""ADBE"":""170.97106788605029"",""ADT"":""5392.6905135381585"",""AMT"":""207.09869928436652"",""BAH"":""577.75652444367938"",""CACC"":""53.200889282821606"",""CBOE"":""139.59341592262675"",""CF"":""312.90535970759123"",""CHTR"":""246.48399084451185"",""CPB"":""1573.9779226761577"",""CRUS"":""228.06930749305749"",""CTSH"":""905.04746547890613"",""CVNA"":""514.66323673570093"",""D"":""496.04823900928142"",""DAL"":""374.25249133032281"",""DLTR"":""280.07552080978775"",""DOX"":""693.55932603874226"",""DVN"":""848.3177235720724"",""DXCM"":""502.97155518847563"",""EEFT"":""478.92455715258961"",""EQT"":""637.10991615467049"",""EVR"":""99.212553426499028"",""EXE"":""371.47860776339326"",""EXPE"":""136.98799569328605"",""FAF"":""493.87861556996398"",""FOX"":""723.20952694158473"",""G"":""1274.6359395635648"",""GAP"":""1876.4715384367255"",""GDDY"":""412.96522547123038"",""GEN"":""1408.2960360786674"",""HALO"":""432.79844438410413"",""HRB"":""920.4960172793601"",""IBKR"":""389.19042097821495"",""INTU"":""134.30072160152503"",""IT"":""270.42499875017768"",""KEY"":""1469.6370603880187"",""KLAC"":""228.45653965709411"",""KNSL"":""102.71105861539623"",""LULU"":""306.99324170606087"",""LW"":""811.7760152384908"",""LYFT"":""2318.6265737127878"",""MELI"":""20.650815863177012"",""MPC"":""132.49553816225537"",""NEM"":""362.68880344693605"",""NI"":""712.41081476222564"",""OMF"":""555.60331707304954"",""PEG"":""417.3870655734824"",""PGR"":""155.0704245454055"",""PNFP"":""335.79633467430443"",""PYPL"":""811.7760152384908"",""RNR"":""106.89534314277006"",""TDC"":""1011.6158250504483"",""THC"":""187.36630499250595"",""V"":""102.1670358739632"",""VIRT"":""568.66097434856181"",""VZ"":""827.88116055734599"",""WTM"":""16.338042646074221"",""WU"":""4552.271212727017""}",09a13ef696234eeb00298d4600186b41cdcac596db183ee139fc59c72bcffd42
us_candidate_A,20,1,2021-06-30,1000000,1000000,0,35681.620203267412,{},44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
us_candidate_A,20,2,2021-12-31,1104847.0675592972,1.8189894035458565e-10,0.36409193584442501,35681.620203267412,"{""ACGL"":""427.15459339837707"",""ACI"":""846.05289251947113"",""ALSN"":""697.5926802102332"",""AMKR"":""702.72073793547963"",""BJ"":""349.58805941430859"",""BOKF"":""192.07159199691461"",""CBOE"":""139.71776452694502"",""CBSH"":""223.08744456723178"",""CNC"":""228.07349330773073"",""COKE"":""41.36324041213738"",""CSX"":""864.16250347738992"",""DKS"":""442.71616906365381"",""DTE"":""128.34413477571607"",""ELV"":""72.609568128744542"",""EVR"":""118.1601183983292"",""EXP"":""117.04594938380691"",""FAF"":""444.62442841306603"",""FNF"":""637.8815718259242"",""FRHC"":""255.30928421999695"",""GL"":""174.62886999404517"",""GM"":""468.5200796274238"",""HOLX"":""249.30155675858518"",""HRB"":""708.40714935829658"",""IBM"":""189.11476302308935"",""LAZ"":""367.58894733553154"",""LOPE"":""308.12863300605386"",""LPX"":""275.88986344224253"",""MO"":""348.85486298097322"",""MOH"":""109.54845930433363"",""MUSA"":""207.86033674405539"",""OMC"":""346.57248545511527"",""PAG"":""367.2318600020489"",""PB"":""231.66295079293599"",""PEG"":""278.42986051109477"",""PGR"":""169.36564369140419"",""PHM"":""508.01416733653411"",""PRI"":""108.61564494536245"",""SGI"":""424.42969805901515"",""URI"":""86.901141379751948"",""V"":""118.56271110920652"",""VIRT"":""602.00506214016661"",""VRTX"":""82.494667792157927"",""VZ"":""494.77660381143437"",""WSM"":""277.83108661752249"",""WTM"":""14.488645651187515"",""WY"":""483.24810769705334""}",3b00338e53674de2f833258f59127802b34669e456ed8d44f96745afb945e23c
us_candidate_A,20,3,2022-06-30,976587.9684699811,6.9121597334742546e-11,0.74454087476732178,35681.620203267412,"{""ACGL"":""413.60318868641275"",""ACI"":""608.96527781089924"",""ALSN"":""1167.4801331153135"",""BJ"":""274.52085616113254"",""CMS"":""282.62354707319059"",""COKE"":""29.691470690920472"",""DKS"":""369.05733401810289"",""DTE"":""153.79506221441397"",""EBAY"":""276.4610787535496"",""EVR"":""135.33059799124806"",""EXP"":""110.44492212610265"",""FAF"":""542.47606849982924"",""FDX"":""71.082051257002206"",""FNF"":""813.29825294637112"",""GL"":""196.165831595295"",""HOLX"":""240.13403522872318"",""HPE"":""1165.7997296836429"",""HRB"":""780.33369003018038"",""IBM"":""317.50638065795039"",""KEY"":""794.84054202814741"",""LAD"":""61.911640805223264"",""LAZ"":""421.37661556523142"",""LITE"":""173.81735593373404"",""LOPE"":""495.13362313314258"",""LPX"":""234.64788432815635"",""MOH"":""191.21782122690109"",""MUSA"":""212.99891005190545"",""OMC"":""579.19889229891703"",""PAG"":""395.8021156383291"",""PB"":""254.28301157829944"",""PGR"":""179.10045530551434"",""PRI"":""119.94951221446497"",""REGN"":""29.111764848478352"",""SFM"":""2049.2777822052794"",""SGI"":""390.91349643017321"",""TOL"":""253.96687024604293"",""V"":""195.82807825546419"",""VIRT"":""637.69204776659899"",""VZ"":""816.74177903659825"",""WSM"":""108.70136425890858"",""WY"":""446.44637535480933""}",9dff14a2b7761a8674093046f45df38e400dad113e16e41fd8d77932735a19d3
